Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
ALAP,EV Desired Capacity (%),0.75,26.0,0.0,-85.989239325,0.0,390.59999999999997,0.0,0.0,0.0,0.9331697650616478,0.0,204.0634593392874,0.0,113153.42631048536,0.0,502.0605017020673,0.0,76.62261995533942,0.0,12.134936558680739,0.0,57.64578833693306,0.0,0.0,0.0,96.87738777163935,0.0,111.08190963435307,0.0,14.12058173318048,0.0,0.0031781712325326446,0.0,0.0007074734095510851,0.0,0.00247069782298156,0.0,-812.2195245397852,0.0,0.0,0.0,0.1095879077911377,0.0,2.77911149893031e-05,0.0,9.368169531786287e-05,0.0,-3.0710442616071427,0.0
RR,EV Desired Capacity (%),0.75,26.0,0.0,-73.28481440683231,0.0,333.620319357771,0.0,0.0,0.0,0.8648351973318497,0.0,0.0,0.0,80921.55694969751,0.0,457.00845267465246,0.0,72.89447747727698,0.0,19.297903808470853,0.0,40.27688345138442,0.0,0.0,0.0,70.44862592660323,0.0,47.159706304579096,0.0,12.060709132977928,0.0,0.003124051088427053,0.0,0.000892739239452297,0.0,0.0022313118489747557,0.0,-62.22585849929211,0.0,0.0,0.0,0.14021539688110352,0.0,3.4622753348186176e-05,0.0,8.595544715851341e-05,0.0,-2.617314800244011,0.0
SAC,EV Desired Capacity (%),0.75,26.0,0.0,-16.25064352015552,0.0,372.93141713991315,0.0,309.64391262217225,0.0,0.5737423677077594,0.0,0.8760126767002028,0.0,218678.39084825834,0.0,727.7792738530326,0.0,54.10444815979755,0.0,36.57642759960108,0.0,15.432098765432102,0.0,8.0,0.0,0.0,0.0,42.30149184042605,0.0,2.287906759425988,0.0,0.005764751346489332,0.0,0.0005736410915395269,0.0,0.005191110254949805,0.0,-12.129911080888359,0.0,0.0,0.0,0.2398059368133545,0.0,2.222826375501805e-05,0.0,0.00020087405307921466,0.0,-0.58038012571984,0.0
DDPG,EV Desired Capacity (%),0.75,26.0,0.0,21.160751820167206,0.0,209.70477899559256,0.0,309.59250000000003,0.0,0.4787459836144468,0.0,0.0,0.0,273525.10009254876,0.0,890.5164930368312,0.0,40.78007977466796,0.0,35.997351431083885,0.0,15.625,0.0,7.0,0.0,0.0,0.0,10.595212228792274,0.0,-3.6110412918173678,0.0,0.0047820242011819255,0.0,0.0005040975896529302,0.0,0.004277926611528995,0.0,-7.5811224023931105,0.0,0.0,0.0,0.23107647895812988,0.0,1.9358191970171916e-05,0.0,0.00016639557362706908,0.0,0.7557411364345431,0.0
DDPG+PER,EV Desired Capacity (%),0.75,26.0,0.0,-26.532937948272043,0.0,345.04983719285536,0.0,241.46750000000003,0.0,0.6065352323328232,0.0,0.0,0.0,180179.49667975074,0.0,687.046434839568,0.0,56.186679463711215,0.0,40.59728361916945,0.0,15.625,0.0,5.0,0.0,24.04117295186955,0.0,37.35151997147878,0.0,3.7446053723645045,0.0,0.005754670447272018,0.0,0.0006964768339293019,0.0,0.005058193613342716,0.0,-31.414293430080278,0.0,0.0,0.0,0.20498919486999512,0.0,2.6862202195958877e-05,0.0,0.00019679416243713327,0.0,-0.9476049267240015,0.0
TQC,EV Desired Capacity (%),0.75,26.0,0.0,23.896441134109896,0.0,376.38117015797394,0.0,514.3984028749741,0.0,0.4965192500617304,0.0,29.19493854504528,0.0,359391.0903932252,0.0,943.2434740219462,0.0,40.34139405683988,0.0,29.44600897943369,0.0,15.625,0.0,12.0,0.0,27.39390771877443,0.0,53.82933528314703,0.0,-4.989461380357882,0.0,0.006607192999290064,0.0,0.0005270751086977252,0.0,0.006080117890592338,0.0,-7.559732279319844,0.0,0.0,0.0,0.15765762329101562,0.0,2.0101328689750743e-05,0.0,0.00023345502445922212,0.0,0.8534443262182105,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.75,26.0,0.0,2.1872802218063847,0.0,97.79821306613941,0.0,113.84467230565849,0.0,0.628781979650451,0.0,0.0,0.0,231390.8473055558,0.0,806.6752312719427,0.0,48.47506537450506,0.0,21.048964566361438,0.0,17.611075338055375,0.0,2.0,0.0,0.6300803093305554,0.0,12.425810282687658,0.0,-0.5800955945206812,0.0,0.002180159571244567,0.0,0.000639465207260781,0.0,0.0015406943639837863,0.0,-8.193903639924784,0.0,0.0,0.0,10.77736783027649,0.0,2.455132288371775e-05,0.0,5.921048147225349e-05,0.0,0.07811715077879945,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.75,26.0,0.0,11.415830911186001,0.0,71.5229064289869,0.0,132.6921723056585,0.0,0.5960061177294432,0.0,0.0,0.0,259758.9186089376,0.0,851.7980379090951,0.0,45.679503664070545,0.0,18.34694580416309,0.0,18.57694784288474,0.0,3.0,0.0,0.7806988933004853,0.0,11.611364321708365,0.0,-2.2113303081674056,0.0,0.0019797107273265375,0.0,0.0005825781546586002,0.0,0.0013971325726679373,0.0,0.05195254917582698,0.0,0.0,0.0,14.809578657150269,0.0,2.2343966153287517e-05,0.0,5.375800401508838e-05,0.0,0.40770824682807144,0.0
AFAP,EV Desired Capacity (%),0.85,22.0,0.0,-118.36389631802481,0.0,596.5708112016293,0.0,0.0,0.0,1.0,0.0,819.3936519078364,0.0,89880.92796605076,0.0,470.414322270787,0.0,99.96957035059803,0.0,0.11630315684823275,0.0,99.44347826086957,0.0,0.0,0.0,809.3946987793571,0.0,149.42969822429467,0.0,21.39195157641081,0.0,0.007055893040064651,0.0,0.0014218434808593895,0.0,0.0056340495592052614,0.0,-1904.88920616607,0.0,0.0,0.0,0.12781715393066406,0.0,6.492417912262728e-05,0.0,0.0002591952591364866,0.0,-4.383848011778697,0.0
ALAP,EV Desired Capacity (%),0.85,22.0,0.0,-71.42028961704459,0.0,338.74037360475734,0.0,0.0,0.0,0.9026112797579164,0.0,372.27498355416924,0.0,112111.7949859226,0.0,504.68542569082535,0.0,81.1272496900596,0.0,12.967327944454453,0.0,61.350649350649356,0.0,0.0,0.0,577.1509790964367,0.0,69.91056834883858,0.0,12.146617858377185,0.0,0.0029358255363270474,0.0,0.0008071073747390832,0.0,0.0021287181615879643,0.0,-2985.1323832358717,0.0,0.0,0.0,0.1124725341796875,0.0,3.72398861089241e-05,0.0,9.58165643413221e-05,0.0,-2.645195911742392,0.0
