Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
DDPG,Discharge Price Factor,0.8,23.0,0.0,28.116838019236777,0.0,157.81933689883004,0.0,308.5025,0.0,0.4718046319770295,0.0,0.0,0.0,240929.44264521633,0.0,775.6645372271623,0.0,46.1026338065054,0.0,39.39904121550859,0.0,12.987012987012985,0.0,8.0,0.0,126.84006220570814,0.0,16.134216257655844,0.0,-5.424149331063136,0.0,0.0046908408511053224,0.0,0.0006649257574897873,0.0,0.004025915093615536,0.0,7.384098039457486,0.0,0.0,0.0,0.1379075050354004,0.0,2.8834421315882727e-05,0.0,0.00017623036939213427,0.0,0.9695461385943717,0.0
DDPG+PER,Discharge Price Factor,0.8,23.0,0.0,-30.863311150007668,0.0,304.92683383814034,0.0,306.64500000000004,0.0,0.5745997691136914,0.0,28.812815604888165,0.0,186250.2124204573,0.0,641.1059480902961,0.0,56.90721593520807,0.0,41.2845995868894,0.0,15.432098765432102,0.0,7.0,0.0,187.03273383893435,0.0,30.358471946690123,0.0,-0.06184891294888281,0.0,0.005795944359999921,0.0,0.0007547534808372531,0.0,0.005041190879162669,0.0,-122.81852534662767,0.0,0.0,0.0,0.11699700355529785,0.0,3.2821381439502816e-05,0.0,0.00022156824269977654,0.0,-1.064252108620954,0.0
TQC,Discharge Price Factor,0.8,23.0,0.0,-30.50207704764711,0.0,467.56481517501305,0.0,471.33199689068334,0.0,0.6120559668839003,0.0,343.74509035329794,0.0,272110.19959056686,0.0,800.6211010183114,0.0,57.66892124491017,0.0,31.749663543699775,0.0,15.625,0.0,8.0,0.0,300.02972951908555,0.0,112.70220727919855,0.0,-0.13560742794685754,0.0,0.009045414681622939,0.0,0.0010915985890244996,0.0,0.007953816092598437,0.0,-1244.584543358632,0.0,0.0,0.0,0.17620301246643066,0.0,4.717382298429502e-05,0.0,0.00034369528675190183,0.0,-1.0517957602636934,0.0
Online_MPC_NonAdaptive,Discharge Price Factor,0.8,23.0,0.0,10.316545081440404,0.0,59.41476055453852,0.0,107.89362146441024,0.0,0.5934712165879131,0.0,0.0,0.0,167411.98406508705,0.0,673.460235035864,0.0,53.93023705759201,0.0,25.07915891314153,0.0,16.375,0.0,4.0,0.0,182.87553873788468,0.0,17.15005571462467,0.0,-1.7450959719927848,0.0,0.00204014136271793,0.0,0.0007806375057128215,0.0,0.0012595038570051085,0.0,-4.022363741310713,0.0,0.0,0.0,11.275051355361938,0.0,3.38879894107731e-05,0.0,5.46925854682947e-05,0.0,0.35574293384277256,0.0
Online_MPC_Adaptive,Discharge Price Factor,0.8,23.0,0.0,13.517002975301288,0.0,60.97108053558088,0.0,123.82336969772206,0.0,0.5863953707311256,0.0,0.0,0.0,176386.37926599663,0.0,687.8336632881329,0.0,52.94968612923441,0.0,24.09877878776169,0.0,19.24382716049383,0.0,4.0,0.0,168.57134725513515,0.0,13.08843576344314,0.0,-2.2624969850527896,0.0,0.002129056008779454,0.0,0.0007639221914459634,0.0,0.0013651338173334899,0.0,-0.0668263851615376,0.0,0.0,0.0,15.4019033908844,0.0,3.3143209507147515e-05,0.0,5.943523947000993e-05,0.0,0.4661035508724582,0.0
AFAP,Discharge Price Factor,1.0,25.0,0.0,-49.359428593277,0.0,762.4873800156141,0.0,0.0,0.0,1.0,0.0,1047.0255268931496,0.0,189238.84383792416,0.0,603.1954419779797,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,727.2336623644185,0.0,195.41388206893384,0.0,27.624532867779354,0.0,0.009185221063129436,0.0,0.0015946023174770517,0.0,0.007590618745652385,0.0,-7263.916087394202,0.0,0.0,0.0,0.14149737358093262,0.0,6.408565087279238e-05,0.0,0.0003061030540708513,0.0,-1.97437714373108,0.0
ALAP,Discharge Price Factor,1.0,25.0,0.0,-69.21387044197475,0.0,422.4407455085733,0.0,0.0,0.0,0.8499305745555955,0.0,1037.9799456742712,0.0,375689.53224946436,0.0,938.719285875581,0.0,77.9226109284786,0.0,12.624311168239906,0.0,61.419753086419746,0.0,0.0,0.0,409.8507638035852,0.0,140.5994249387875,0.0,15.304814958054555,0.0,0.00349193201880481,0.0,0.0007552540851128523,0.0,0.002736677933691958,0.0,-1446.5338549120238,0.0,0.0,0.0,0.0920863151550293,0.0,3.0831541137495446e-05,0.0,0.00010831697684990225,0.0,-2.76855481767899,0.0
RR,Discharge Price Factor,1.0,25.0,0.0,-20.88126842260607,0.0,366.33974104477625,0.0,0.0,0.0,0.8017593414398566,0.0,0.0,0.0,127253.79996723206,0.0,475.8303175022426,0.0,74.63597398815182,0.0,19.464053451888518,0.0,48.05194805194805,0.0,0.0,0.0,365.31676306619653,0.0,70.29971246939378,0.0,13.272303886600678,0.0,0.003615668839433268,0.0,0.0010273311362129212,0.0,0.0025883377032203466,0.0,-20.037488598693507,0.0,0.0,0.0,0.1925029754638672,0.0,4.1353407112553035e-05,0.0,0.00010353174235644389,0.0,-0.8352507369042428,0.0
SAC,Discharge Price Factor,1.0,25.0,0.0,6.443684062862528,0.0,340.42613507207204,0.0,293.92214991433565,0.0,0.55605770801292,0.0,29.143995923717096,0.0,305287.41381687653,0.0,810.2380713511408,0.0,53.04484589507586,0.0,36.968883045321775,0.0,15.432098765432102,0.0,8.0,0.0,145.7045500735066,0.0,54.16024286551937,0.0,1.6848159066531758,0.0,0.006513531707347743,0.0,0.0006868803760666583,0.0,0.005826651331281085,0.0,-5.438578565289353,0.0,0.0,0.0,0.18058991432189941,0.0,2.74969830725989e-05,0.0,0.00023322301878589213,0.0,0.2577473625145011,0.0
DDPG,Discharge Price Factor,1.0,25.0,0.0,4.133925703972688,0.0,274.28358325047265,0.0,350.08500000000004,0.0,0.44962954612251155,0.0,63.429640335198826,0.0,459170.6382409696,0.0,949.6862954641455,0.0,43.66665915102604,0.0,38.66517288482944,0.0,15.432098765432102,0.0,9.0,0.0,32.93110010233708,0.0,30.12844820116875,0.0,-2.746247063628357,0.0,0.005878449300806914,0.0,0.000534665242396174,0.0,0.0053437840584107405,0.0,-13.671691010470333,0.0,0.0,0.0,0.13632678985595703,0.0,2.1351631823288295e-05,0.0,0.00021463335914990306,0.0,0.16535702815890752,0.0
DDPG+PER,Discharge Price Factor,1.0,25.0,0.0,-1.002175911662006,0.0,360.20187988321595,0.0,255.15500000000003,0.0,0.5860881375890539,0.0,12.696960675462952,0.0,289022.1968278413,0.0,743.4716590015341,0.0,57.54793238301485,0.0,41.058674306474636,0.0,12.987012987012985,0.0,6.0,0.0,140.43021825523232,0.0,41.40371522662035,0.0,3.8057954296006122,0.0,0.006434752228893709,0.0,0.0008366160480808481,0.0,0.00559813618081286,0.0,-11.428852106758995,0.0,0.0,0.0,0.2686734199523926,0.0,3.35014728412108e-05,0.0,0.00022519769525404884,0.0,-0.040087036466480236,0.0
TQC,Discharge Price Factor,1.0,25.0,0.0,37.6514488013924,0.0,606.345706580523,0.0,738.2080358440132,0.0,0.45279607669828664,0.0,60.34795690269847,0.0,559236.1398436425,0.0,1004.2063662618581,0.0,42.080885244713826,0.0,30.521464345915394,0.0,12.987012987012985,0.0,21.0,0.0,300.4518779383434,0.0,129.49799113336752,0.0,-4.777305623978498,0.0,0.010936694330103509,0.0,0.0007062873560032327,0.0,0.010230406974100275,0.0,-12001.203643333836,0.0,0.0,0.0,0.33408594131469727,0.0,2.8040519439929572e-05,0.0,0.0004068585560239927,0.0,1.5060579520556958,0.0
Online_MPC_NonAdaptive,Discharge Price Factor,1.0,25.0,0.0,7.506940545121118,0.0,97.79382834487912,0.0,129.275,0.0,0.5340846414772098,0.0,0.0,0.0,380016.9463568952,0.0,873.6512302021397,0.0,48.399716498380975,0.0,22.614803756560043,0.0,13.766233766233766,0.0,4.0,0.0,79.10440333468205,0.0,19.08566847820417,0.0,-1.1405469570988598,0.0,0.0022125276391439103,0.0,0.0006386892343514998,0.0,0.0015738384047924102,0.0,-5.151837209409647,0.0,0.0,0.0,10.987918138504028,0.0,2.552832841741067e-05,0.0,6.269712908409298e-05,0.0,0.30027762180484474,0.0
Online_MPC_Adaptive,Discharge Price Factor,1.0,25.0,0.0,9.89255714587679,0.0,75.02408390801934,0.0,139.25,0.0,0.512116703406923,0.0,0.5745288593298401,0.0,406551.41493204155,0.0,906.6832390686648,0.0,46.147293430079856,0.0,21.865937613441233,0.0,13.766233766233766,0.0,3.0,0.0,62.490473123959106,0.0,15.713058905615751,0.0,-2.3268725182177143,0.0,0.0021341802007767744,0.0,0.000608325492116742,0.0,0.001525854708660032,0.0,-4.302383315624566,0.0,0.0,0.0,15.014188528060913,0.0,2.4283935368078786e-05,0.0,6.096968162654928e-05,0.0,0.3957022858350716,0.0
AFAP,Discharge Price Factor,1.5,25.0,0.0,-118.40172042768853,0.0,582.8434740985078,0.0,0.0,0.0,1.0,0.0,1055.183906206727,0.0,140841.41150319763,0.0,585.9258123251412,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,290.90276879434566,0.0,168.5852593874644,0.0,21.126142888099302,0.0,0.00791522849212453,0.0,0.0016684166205007765,0.0,0.006246811871623754,0.0,-26726.834712262058,0.0,0.0,0.0,0.10456442832946777,0.0,6.694859219588511e-05,0.0,0.0002514017452432986,0.0,-5.381896383076751,0.0
ALAP,Discharge Price Factor,1.5,25.0,0.0,-63.31804617643627,0.0,341.71194700766415,0.0,0.0,0.0,0.9089316417814732,0.0,474.39210447473283,0.0,112275.34155598147,0.0,536.6614385499881,0.0,83.214320451935,0.0,11.213487232596794,0.0,59.23213493120284,0.0,0.0,0.0,49.62930389529784,0.0,80.71556450331619,0.0,12.385924763454447,0.0,0.0030355466355113103,0.0,0.0009386094862845592,0.0,0.0020969371492267513,0.0,-939.4725863718062,0.0,0.0,0.0,0.07741904258728027,0.0,3.808361182433451e-05,0.0,8.348586331664864e-05,0.0,-2.8780930080198304,0.0
RR,Discharge Price Factor,1.5,25.0,0.0,-58.264276804817115,0.0,300.47067564691315,0.0,0.0,0.0,0.8639122906642287,0.0,0.0,0.0,48239.072454292545,0.0,340.70665767337294,0.0,80.58556479564135,0.0,16.247849719026142,0.0,43.356521739130436,0.0,0.0,0.0,6.338905858376869,0.0,40.525241929050885,0.0,10.891065456671077,0.0,0.00329809313359772,0.0,0.0011466429887551665,0.0,0.0021514501448425534,0.0,-279.34415667120095,0.0,0.0,0.0,0.11128473281860352,0.0,4.612411726367341e-05,0.0,8.624046452061464e-05,0.0,-2.6483762184007777,0.0
SAC,Discharge Price Factor,1.5,25.0,0.0,81.78892398744617,0.0,318.69936861696596,0.0,473.4489101205335,0.0,0.5237630839348685,0.0,16.6911512606946,0.0,265918.25052140176,0.0,804.2724504542011,0.0,48.373880019986316,0.0,34.156556740914866,0.0,15.432098765432102,0.0,14.0,0.0,0.0,0.0,22.319252135845748,0.0,-5.609157640014466,0.0,0.006722032672321969,0.0,0.0006565986194148135,0.0,0.006065434052907156,0.0,72.27996209836984,0.0,0.0,0.0,0.15091371536254883,0.0,2.6265697319825025e-05,0.0,0.0002441527092875043,0.0,3.717678363065735,0.0
DDPG,Discharge Price Factor,1.5,25.0,0.0,94.00569597494618,0.0,178.76603227299947,0.0,427.8275000000001,0.0,0.45847752392156155,0.0,8.881784197001252e-15,0.0,318271.6474795303,0.0,890.238801047287,0.0,43.6160239928613,0.0,38.69975127808109,0.0,15.432098765432102,0.0,11.0,0.0,0.0,0.0,9.01418615940638e-15,0.0,-9.027652172409931,0.0,0.005913916122262011,0.0,0.0006706722159312826,0.0,0.005243243906330729,0.0,78.0256432912509,0.0,0.0,0.0,0.23440337181091309,0.0,2.6716185175760708e-05,0.0,0.00021111510456323478,0.0,4.272986180679371,0.0
DDPG+PER,Discharge Price Factor,1.5,25.0,0.0,48.50814317535703,0.0,277.6088088082414,0.0,350.6775,0.0,0.5640611334269263,0.0,83.08547097065733,0.0,228028.39306844122,0.0,755.7887599973737,0.0,53.9384478541248,0.0,40.85171952679197,0.0,15.432098765432102,0.0,10.0,0.0,10.3767579606825,0.0,30.439611735063714,0.0,-2.6484977174207778,0.0,0.006389422630367549,0.0,0.0008499085984430356,0.0,0.005539514031924512,0.0,-285.5575102338801,0.0,0.0,0.0,0.13055872917175293,0.0,3.395302318683232e-05,0.0,0.00022333985632373094,0.0,2.204915598879865,0.0
TQC,Discharge Price Factor,1.5,25.0,0.0,96.95516240696429,0.0,404.57972088893115,0.0,593.5402356847749,0.0,0.4963735052459291,0.0,9.950865307393867,0.0,262232.9994115229,0.0,835.1132807698272,0.0,46.78616171688199,0.0,32.41790651438742,0.0,15.432098765432102,0.0,20.0,0.0,12.058782786303958,0.0,66.88818676951568,0.0,-6.849191958373191,0.0,0.008440414077255763,0.0,0.0007885686205630668,0.0,0.007651845456692694,0.0,-102.54325438906523,0.0,0.0,0.0,0.17120981216430664,0.0,3.1320611378580674e-05,0.0,0.0003037575088678831,0.0,4.407052836680195,0.0
Online_MPC_NonAdaptive,Discharge Price Factor,1.5,25.0,0.0,35.75616963880624,0.0,10.08587318781947,0.0,129.4398261066126,0.0,0.5795938806630296,0.0,0.0,0.0,202995.8716784498,0.0,760.5312862390793,0.0,51.854990502956774,0.0,21.97886601415435,0.0,17.391304347826086,0.0,5.0,0.0,0.0,0.0,1.1018389950023362,0.0,-4.326184946176023,0.0,0.0016166579962364283,0.0,0.0007819235060235556,0.0,0.0008347344902128727,0.0,19.053741192594618,0.0,0.0,0.0,10.968815803527832,0.0,3.117332003481893e-05,0.0,3.3134737002294186e-05,0.0,1.6252804381275565,0.0
Online_MPC_Adaptive,Discharge Price Factor,1.5,25.0,0.0,35.17950142205097,0.0,17.252000893635266,0.0,132.5076150077156,0.0,0.5817640063501431,0.0,0.0,0.0,199679.15181017615,0.0,756.4329474343664,0.0,52.00756476846481,0.0,22.56665455575723,0.0,17.24137931034483,0.0,6.0,0.0,0.0,0.0,1.4005363884278876,0.0,-4.177633756980463,0.0,0.001783925847693043,0.0,0.0007609026603571494,0.0,0.0010230231873358936,0.0,19.861992564941485,0.0,0.0,0.0,15.083609342575073,0.0,3.0348226718515365e-05,0.0,4.0889241824884174e-05,0.0,1.5990682464568622,0.0
AFAP,Discharge Price Factor,2.0,22.0,0.0,-11.563857454137713,0.0,517.2221827936443,0.0,0.0,0.0,1.0,0.0,697.9536125586668,0.0,83213.45302591565,0.0,396.8739865030745,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,733.0873150184647,0.0,130.47415025155956,0.0,18.640985476582255,0.0,0.006754597003549447,0.0,0.001505806005106817,0.0,0.005248790998442631,0.0,-1988.4437920339865,0.0,0.0,0.0,0.12212228775024414,0.0,6.867618007432072e-05,0.0,0.0002404499980521815,0.0,-0.5256298842789869,0.0
ALAP,Discharge Price Factor,2.0,22.0,0.0,-35.57468620274274,0.0,298.309844703145,0.0,0.0,0.0,0.8885807221950408,0.0,649.9718020883975,0.0,141222.88216136847,0.0,591.7954193584395,0.0,82.33360759412064,0.0,14.314933984958955,0.0,57.64578833693306,0.0,0.0,0.0,465.76523088756375,0.0,69.93313400324772,0.0,10.751258680742657,0.0,0.00295027585051194,0.0,0.0008445883641658735,0.0,0.0021056874863460665,0.0,-2718.2878564075672,0.0,0.0,0.0,0.10568118095397949,0.0,3.89271158383202e-05,0.0,9.480097762543667e-05,0.0,-1.617031191033761,0.0
RR,Discharge Price Factor,2.0,22.0,0.0,-7.109598101871909,0.0,249.42972920002947,0.0,0.0,0.0,0.8375090880928284,0.0,0.0,0.0,47492.13649146511,0.0,315.6896338173561,0.0,78.30879730947632,0.0,21.41426511343992,0.0,42.85217391304348,0.0,0.0,0.0,481.3551796810234,0.0,39.9617908589987,0.0,8.989591154679163,0.0,0.0029106237024916857,0.0,0.001026158516257612,0.0,0.0018844651862340738,0.0,-6.375121597343265,0.0,0.0,0.0,0.18181681632995605,0.0,4.6872839500183014e-05,0.0,8.55827741903088e-05,0.0,-0.3231635500850868,0.0
SAC,Discharge Price Factor,2.0,22.0,0.0,27.282515129511594,0.0,280.82602130342843,0.0,331.739053533168,0.0,0.5848506877822048,0.0,4.948801767217682,0.0,150258.45158976107,0.0,618.506796130734,0.0,57.31200114681052,0.0,36.13165581444576,0.0,12.987012987012985,0.0,7.0,0.0,280.13834801053315,0.0,33.40556041152347,0.0,-1.834935016199773,0.0,0.006245812314881844,0.0,0.000874560360158648,0.0,0.005371251954723196,0.0,15.207664699661828,0.0,0.0,0.0,0.2760806083679199,0.0,3.960656461716854e-05,0.0,0.0002449005727876066,0.0,1.240114324068709,0.0
DDPG,Discharge Price Factor,2.0,22.0,0.0,8.506984778290223,0.0,162.25003013818596,0.0,380.62750000000005,0.0,0.42142696116630546,0.0,14.848801767217669,0.0,292926.0963735739,0.0,790.9212337628089,0.0,43.47713439110533,0.0,38.63767982690308,0.0,12.987012987012985,0.0,10.0,0.0,119.6398609043605,0.0,9.990447714749674,0.0,-7.87044983670193,0.0,0.004618160238148331,0.0,0.0004803679543443941,0.0,0.0041377922838039365,0.0,-1.7007742881584518,0.0,0.0,0.0,0.16830182075500488,0.0,2.1757321920499767e-05,0.0,0.0001904014222099683,0.0,0.3866811262859192,0.0
