Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_evs_spawned_mean,total_evs_spawned_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
RR,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,-68.61404575010964,0.0,317.0792037164814,0.0,0.0,0.0,0.8598834559896549,0.0,0.0,0.0,68040.35782265641,0.0,402.0944862361704,0.0,77.69678912700165,0.0,18.310367483491405,0.0,43.14782608695652,0.0,0.0,0.0,0.0,0.0,43.67121256613575,0.0,11.427285782382274,0.0,0.0032913960590427198,0.0,0.0010485677104804375,0.0,0.0022428283485622824,0.0,-63.80050885760196,0.0,0.0,0.0,0.02967095375061035,0.0,4.2206793880502964e-05,0.0,9.006972479666872e-05,0.0,-2.7445618300043857,0.0
SAC,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,54.37273478463815,0.0,162.71273395273272,0.0,454.32986774335103,0.0,0.3958947065089591,0.0,24.039421220359927,0.0,430178.59184976737,0.0,1022.8105343534501,0.0,37.83128068924809,0.0,32.14234639989425,0.0,12.987012987012985,0.0,13.0,0.0,0.0,0.0,35.66113394510859,0.0,-10.509652754913198,0.0,0.005462875659106162,0.0,0.00043510670101911574,0.0,0.0050277689580870465,0.0,36.03781248600028,0.0,0.0,0.0,0.11244344711303711,0.0,1.7310052107844832e-05,0.0,0.0002019726245548184,0.0,2.1749093913855257,0.0
DDPG,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,38.44773710292376,0.0,219.85638920086413,0.0,416.745,0.0,0.43258240341939996,0.0,0.0,0.0,326063.0046571854,0.0,916.0623007517879,0.0,43.49734480867821,0.0,38.78258159887077,0.0,12.987012987012985,0.0,14.0,0.0,0.0,0.0,19.871241360055926,0.0,-7.095711092140022,0.0,0.005807958911589343,0.0,0.0004630128094420349,0.0,0.0053449461021473086,0.0,19.025383191782936,0.0,0.0,0.0,0.07908511161804199,0.0,1.849222743258868e-05,0.0,0.0002158956253935837,0.0,1.5379094841169505,0.0
DDPG+PER,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,-9.573028811489126,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.5674965585363826,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,-6.2752489968594425,0.0,0.0,0.0,0.07917904853820801,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,-0.38292115245956504,0.0
TQC,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,59.74104509933361,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.38397749219116567,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4693.796666695534,0.0,0.0,0.0,0.10870027542114258,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,2.3896418039733445,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,7.083809187460223,0.0,98.59240630457617,0.0,127.94000000000003,0.0,0.6454943125561222,0.0,0.0,0.0,199730.1375350835,0.0,748.5212836480755,0.0,54.47474671327297,0.0,20.87319385182517,0.0,16.141975308641978,0.0,2.0,0.0,0.0,0.0,18.451313287950942,0.0,-1.0576642562869432,0.0,0.002324950912709433,0.0,0.0007890691752007309,0.0,0.0015358817375087021,0.0,-1.6384663757752265,0.0,0.0,0.0,7.739548683166504,0.0,3.1523339592522596e-05,0.0,6.141909360989009e-05,0.0,0.2833523674984089,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.85,25.0,0.0,25.0,0.0,17.258924098338166,0.0,51.178800767641405,0.0,133.9575,0.0,0.5982094492210236,0.0,0.0,0.0,235920.9509370854,0.0,801.9523891850106,0.0,50.885523875364406,0.0,22.559377360191043,0.0,19.008695652173913,0.0,3.0,0.0,0.0,0.0,10.08913811046866,0.0,-2.9832793880353154,0.0,0.002012677228172401,0.0,0.0007253433911607871,0.0,0.0012873338370116142,0.0,4.875212659342772,0.0,0.0,0.0,9.97311544418335,0.0,2.8945309489391436e-05,0.0,5.15313996247402e-05,0.0,0.6903569639335266,0.0
AFAP,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,-139.96573697754482,0.0,648.0850944056498,0.0,0.0,0.0,0.9992816091954023,0.0,947.82327184793,0.0,120547.70110728794,0.0,545.000231470967,0.0,99.99514242878563,0.0,0.018067204944304832,0.0,99.91304347826087,0.0,0.0,0.0,79.01382221754525,0.0,130.03521085531372,0.0,23.35647843905131,0.0,0.008100693574451015,0.0,0.0015292573787491998,0.0,0.006571436195701816,0.0,-3399.049633760929,0.0,0.0,0.0,0.06411623954772949,0.0,6.144605535039924e-05,0.0,0.00026535007515575166,0.0,-5.598629479101793,0.0
ALAP,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,-89.28734466384567,0.0,372.0707719126967,0.0,0.0,0.0,0.8507311950603667,0.0,364.43628276386795,0.0,125199.72620173584,0.0,529.321059421889,0.0,81.3329498411022,0.0,11.792254668762252,0.0,57.64578833693306,0.0,0.0,0.0,3.974852307433057,0.0,100.23370797225472,0.0,13.409138764331253,0.0,0.0030556746887867156,0.0,0.0008618480194145362,0.0,0.0021938266693721795,0.0,-97.99106390894077,0.0,0.0,0.0,0.04760313034057617,0.0,3.502764226637076e-05,0.0,8.720503123801221e-05,0.0,-3.5714937865538268,0.0
RR,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,-68.61404575010964,0.0,317.0792037164814,0.0,0.0,0.0,0.8097365294982163,0.0,0.0,0.0,68040.35782265641,0.0,402.0944862361704,0.0,77.69678912700165,0.0,18.310367483491405,0.0,43.14782608695652,0.0,0.0,0.0,0.0,0.0,43.67121256613575,0.0,11.427285782382274,0.0,0.0032913960590427198,0.0,0.0010485677104804375,0.0,0.0022428283485622824,0.0,-62.41174062262321,0.0,0.0,0.0,0.050658464431762695,0.0,4.2206793880502964e-05,0.0,9.006972479666872e-05,0.0,-2.7445618300043857,0.0
