Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_evs_spawned_mean,total_evs_spawned_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
DDPG+PER,Discharge Price Factor,1.5,25.0,0.0,25.0,0.0,25.751427581010873,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.561431934913991,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,28.64023154755007,0.0,0.0,0.0,0.0983424186706543,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,1.0300571032404349,0.0
TQC,Discharge Price Factor,1.5,25.0,0.0,25.0,0.0,125.2560522998041,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.36727503892128616,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4663.541113311117,0.0,0.0,0.0,0.07901382446289062,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,5.010242091992164,0.0
Online_MPC_NonAdaptive,Discharge Price Factor,1.5,25.0,0.0,25.0,0.0,44.05323489174843,0.0,12.72007471358423,0.0,137.7175,0.0,0.5379190626742011,0.0,0.0,0.0,254043.80037369757,0.0,844.1711152390677,0.0,47.98084533498875,0.0,21.308530016557228,0.0,18.796992481203006,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.5048091583043295,0.0,0.0016461521856989065,0.0,0.0006804998805993194,0.0,0.0009656523050995871,0.0,21.794891973174817,0.0,0.0,0.0,7.700390815734863,0.0,2.7129302301340465e-05,0.0,3.867302150118399e-05,0.0,1.7621293956699373,0.0
Online_MPC_Adaptive,Discharge Price Factor,1.5,25.0,0.0,25.0,0.0,41.53964374162995,0.0,27.14551168738179,0.0,139.10191627056872,0.0,0.5504844310617666,0.0,0.0,0.0,245793.15799232826,0.0,831.1300945358389,0.0,49.0664931636744,0.0,23.264176390151157,0.0,17.391304347826086,0.0,2.0,0.0,0.0,0.0,5.313998190457701,0.0,-4.034821001644865,0.0,0.0018778206636840143,0.0,0.000690514377994214,0.0,0.0011873062856898003,0.0,20.403654372490124,0.0,0.0,0.0,9.565241813659668,0.0,2.7546384623092554e-05,0.0,4.754449954854906e-05,0.0,1.661585749665198,0.0
AFAP,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,-139.96573697754482,0.0,648.0850944056498,0.0,0.0,0.0,1.0,0.0,947.82327184793,0.0,120547.70110728794,0.0,545.000231470967,0.0,99.99514242878563,0.0,0.018067204944304832,0.0,99.91304347826087,0.0,0.0,0.0,79.01382221754525,0.0,130.03521085531372,0.0,23.35647843905131,0.0,0.008100693574451015,0.0,0.0015292573787491998,0.0,0.006571436195701816,0.0,-3399.0496355439386,0.0,0.0,0.0,0.08312225341796875,0.0,6.144605535039924e-05,0.0,0.00026535007515575166,0.0,-5.598629479101793,0.0
ALAP,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,-89.28734466384567,0.0,372.0707719126967,0.0,0.0,0.0,0.883585271392084,0.0,364.43628276386795,0.0,125199.72620173584,0.0,529.321059421889,0.0,81.3329498411022,0.0,11.792254668762252,0.0,57.64578833693306,0.0,0.0,0.0,3.974852307433057,0.0,100.23370797225472,0.0,13.409138764331253,0.0,0.0030556746887867156,0.0,0.0008618480194145362,0.0,0.0021938266693721795,0.0,-100.5564781288429,0.0,0.0,0.0,0.027524471282958984,0.0,3.502764226637076e-05,0.0,8.720503123801221e-05,0.0,-3.5714937865538268,0.0
RR,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,-68.61404575010964,0.0,317.0792037164814,0.0,0.0,0.0,0.8338885589147838,0.0,0.0,0.0,68040.35782265641,0.0,402.0944862361704,0.0,77.69678912700165,0.0,18.310367483491405,0.0,43.14782608695652,0.0,0.0,0.0,0.0,0.0,43.67121256613575,0.0,11.427285782382274,0.0,0.0032913960590427198,0.0,0.0010485677104804375,0.0,0.0022428283485622824,0.0,-63.032557597091355,0.0,0.0,0.0,0.04725790023803711,0.0,4.2206793880502964e-05,0.0,9.006972479666872e-05,0.0,-2.7445618300043857,0.0
SAC,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,155.3074423216074,0.0,162.71273395273272,0.0,454.32986774335103,0.0,0.38431722281401687,0.0,24.039421220359927,0.0,430178.59184976737,0.0,1022.8105343534501,0.0,37.83128068924809,0.0,32.14234639989425,0.0,12.987012987012985,0.0,13.0,0.0,0.0,0.0,35.66113394510859,0.0,-10.509652754913198,0.0,0.005462875659106162,0.0,0.00043510670101911574,0.0,0.0050277689580870465,0.0,131.2577419117208,0.0,0.0,0.0,0.11313962936401367,0.0,1.7310052107844832e-05,0.0,0.0002019726245548184,0.0,6.212297692864296,0.0
DDPG,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,133.54275908292377,0.0,219.85638920086413,0.0,416.745,0.0,0.4247537513775814,0.0,0.0,0.0,326063.0046571854,0.0,916.0623007517879,0.0,43.49734480867821,0.0,38.78258159887077,0.0,12.987012987012985,0.0,14.0,0.0,0.0,0.0,19.871241360055926,0.0,-7.095711092140022,0.0,0.005807958911589343,0.0,0.0004630128094420349,0.0,0.0053449461021473086,0.0,108.09973255584451,0.0,0.0,0.0,0.08129239082336426,0.0,1.849222743258868e-05,0.0,0.0002158956253935837,0.0,5.341710363316951,0.0
DDPG+PER,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,57.86456975601089,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.561431934913991,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,60.7533737225501,0.0,0.0,0.0,0.09534120559692383,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,2.3145827902404355,0.0
TQC,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,184.8151497547773,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.36727503892128616,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4634.073262918947,0.0,0.0,0.0,0.11766171455383301,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,7.392605990191092,0.0
Online_MPC_NonAdaptive,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,58.723356467443395,0.0,17.318626375691455,0.0,137.6425,0.0,0.5412646811742773,0.0,0.0,0.0,251320.69520028617,0.0,839.4975635769604,0.0,48.269906773395334,0.0,21.19911901127913,0.0,18.796992481203006,0.0,5.0,0.0,0.0,0.0,0.27065706957285873,0.0,-4.336378022374707,0.0,0.0016826708094072813,0.0,0.0006819213377898283,0.0,0.001000749471617453,0.0,32.58695042330558,0.0,0.0,0.0,7.756869792938232,0.0,2.719207224855113e-05,0.0,4.006755292715489e-05,0.0,2.348934258697736,0.0
Online_MPC_Adaptive,Discharge Price Factor,2.0,25.0,0.0,25.0,0.0,56.696625117710404,0.0,29.737957763662067,0.0,139.14229742466767,0.0,0.5522930235801257,0.0,0.0,0.0,245012.43174856371,0.0,828.5780296136573,0.0,49.22275555726063,0.0,23.28490983624966,0.0,17.94782608695652,0.0,2.0,0.0,0.0,0.0,7.235676563678065,0.0,-3.9428465837103617,0.0,0.0018888927687449137,0.0,0.0006902156050191208,0.0,0.001198677163725793,0.0,31.814207852898942,0.0,0.0,0.0,9.592221975326538,0.0,2.753938736988547e-05,0.0,4.798615302780556e-05,0.0,2.2678650047084163,0.0
