Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_evs_spawned_mean,total_profits_mean,total_energy_charged_mean,total_energy_discharged_mean,average_user_satisfaction_mean,power_tracker_violation_mean,tracking_error_mean,energy_tracking_error_mean,energy_user_satisfaction_mean,std_energy_user_satisfaction_mean,min_energy_user_satisfaction_mean,total_steps_min_emergency_battery_capacity_violation_mean,transformer_overload_kwh_mean,peak_transformer_loading_pct_mean,average_transformer_loading_pct_mean,battery_degradation_mean,battery_degradation_calendar_mean,battery_degradation_cycling_mean,total_reward_mean,action_mask_mean,execution_time_mean,v2g_time_percentage_mean,average_v2g_power_mean,calendar_degradation_mean,cyclic_degradation_mean,profit_per_ev_mean
TD3,EV Spawn Multiplier,3,11.0,11.0,-1.3205903981290756,179.81734338780865,188.61,0.6249056592305371,3.2482449099036717,39647.47316167707,301.8724418154896,59.951793330162765,38.557943251614766,12.987012987012985,5.0,0.0,19.98014112403749,-0.3168804472705357,0.003167636907620013,0.00031177080959002816,0.002855866098029985,1.361025765747943,0.0,0.08889150619506836,55.16304347826087,3.7164532019704435,2.8470277687080883e-05,0.000258077096067559,-0.1200536725571887
AFAP,EV Spawn Multiplier,3,11.0,11.0,-58.59944423683912,271.8943838341439,0.0,1.0,420.52997149834556,23884.644079119505,229.82626466337518,99.9635241301908,0.11534682823285118,99.59876543209877,0.0,0.0,60.184062186338885,9.79886031717066,0.0034705511127789104,0.0007067880038570002,0.00276376310892191,-58.59944423683907,0.0,0.07911181449890137,0.0,0.0,6.451579935649997e-05,0.00025366626891345096,-5.32722220334901
ALAP,EV Spawn Multiplier,3,11.0,11.0,-37.12837964284442,150.68899019082707,0.0,0.8819205134750295,111.91787991041505,17989.995468711124,196.72561251272668,81.79067366266405,13.140196515325005,57.64578833693306,0.0,0.0,39.96028224807495,5.430713004782514,0.0012947098702038252,0.0004273758437744722,0.000867334026429353,-35.20842037462651,0.0,0.04378652572631836,0.0,0.0,3.934982303099792e-05,7.867991219750598e-05,-3.375307240258584
RR,EV Spawn Multiplier,3,11.0,11.0,-29.72233227992168,135.85009004513216,0.0,0.8432191447616315,0.0,10645.856715506869,155.60557270321408,79.6672897165833,18.43882026137091,51.589506172839506,0.0,0.0,19.980141124037512,4.895930683288134,0.001450908771603868,0.0005052514416195011,0.0009456573299843667,-28.72357473416554,0.0,0.04726219177246094,0.0,0.0,4.618982487170606e-05,8.649251933619723e-05,-2.7020302072656075
Online_MPC_NonAdaptive,EV Spawn Multiplier,3,11.0,11.0,26.220946582755126,100.40452995954298,231.97500000000005,0.4506039629662885,4.05491003190507,80280.40483462876,425.05358780475575,40.55435666696598,5.165538133660468,31.961038961038962,44.0,0.0,14.85185571547565,-4.741696535289101,0.0018913119900806523,0.0002095407784718792,0.001681771211608773,24.81803287487225,0.0,10.712771654129028,25.815217391304344,9.767368421052634,1.9005634353923907e-05,0.0001530417788112951,2.3837224166141024
Online_MPC_Adaptive,EV Spawn Multiplier,3,11.0,11.0,26.220946582755126,100.40452995954298,231.97500000000005,0.4506039629662885,4.05491003190507,80280.40483462876,425.05358780475575,40.55435666696598,5.165538133660468,31.961038961038962,44.0,0.0,14.85185571547565,-4.741696535289101,0.0018913119900806523,0.0002095407784718792,0.001681771211608773,24.81803287487225,0.0,11.157937049865723,25.815217391304344,9.767368421052634,1.9005634353923907e-05,0.0001530417788112951,2.3837224166141024
DDPG,EV Spawn Multiplier,5,17.0,17.0,54.4176372549538,75.3636832020086,350.62,0.3314401767823598,0.0,227404.09485901994,733.2127374340736,31.59432179276533,31.708144796877434,12.987012987012985,11.0,0.0,0.0,-9.920021744059596,0.0036742300570789957,0.00027341105372047055,0.0034008190033585255,33.78223902559602,0.0,0.11051487922668457,79.00552486187846,3.269184149184149,1.5905708647664927e-05,0.00020198701150051087,3.201037485585518
SAC,EV Spawn Multiplier,5,17.0,17.0,15.623984974255809,253.71202295239158,346.53614310578894,0.522255631042904,3.0002756833612514,126120.20268324127,552.28067863116,49.48826960907686,37.03934136104953,15.432098765432102,9.0,0.0,26.350376643637645,-3.3453084783179863,0.004971401329639217,0.0004519526216560955,0.004519448707983122,10.766142954922605,0.0,0.09389829635620117,60.58931860036832,4.213205387304424,2.653603175064823e-05,0.0002688805503031133,0.9190579396621064
TD3,EV Spawn Multiplier,5,17.0,17.0,15.210770035819616,227.13615529303138,304.59865476124105,0.5350515549470659,0.1406173569377165,116572.61512288889,535.4892287827605,51.68202331237588,37.55556283604336,12.987012987012985,6.0,0.0,41.6615269759274,-2.7916877186066147,0.005073422045319423,0.00045692898082899685,0.004616493064490426,10.436295809183164,0.0,0.09091687202453613,61.141804788213626,3.6698633103763982,2.6786024371720226e-05,0.00027119423197177647,0.8947511785776244
AFAP,EV Spawn Multiplier,5,17.0,17.0,-88.60100006854603,420.53592514942665,0.0,1.0,642.8144236133153,59823.80064092561,358.8277072933132,99.99797160243408,0.00811359026369353,99.9655172413793,0.0,5.763192853047059,106.05432393824796,15.155784870514452,0.005427711114545784,0.0010426794482918088,0.004385031666253976,-135.1781461438084,0.0,0.042997121810913086,0.0,0.0,6.157978599853355e-05,0.0002599491007534266,-5.211823533443884
